title,description,org_link,link,date
현대엘리베이터 사장에 장병우 고문 내정,"장 신임 사장은 서울대 영어영문학과를 졸업하고 금성(현 LG전자) 해외영업관리담당 상무, LG산전 빌딩설비사업본부 부사장, LG-<b>오티스엘리베이터</b> 대표이사 사장 등을 지냈으며 2014년 1월부터 현대엘리베이터... ",http://www.viva100.com/main/view.php?key=20160303010001224,http://www.viva100.com/main/view.php?key=20160303010001224,2016-03-03 18:05:00
"현대엘리베이터, 신임 사장에 장병우 고문 내정","장 신임 사장 내정자는 1946년생으로 서울대 영어영문학과를 졸업하고 금성(현 LG전자) 해외영업관리담당 상무, LG 산전 빌딩설비사업본부 부사장, LG-<b>오티스엘리베이터</b> 대표이사 사장을 역임했다. 2014년 1월부터... ",http://news1.kr/articles/?2591788,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=421&aid=0001922449,2016-03-03 18:03:00
"현대엘리베이터, 장병우 신임 대표이사 내정","금성사(현 LG전자) 해외영업관리담당 상무, LG 산전 빌딩설비사업본부 부사장, LG-<b>오티스엘리베이터</b> 대표이사 사장을 역임했으며 2014년 1월부터 현대엘리베이터 고문으로 재직해왔다. 현대엘리베이터 관계자는 “장 신임... ",http://www.etoday.co.kr/news/section/newsview.php?idxno=1298042,http://www.etoday.co.kr/news/section/newsview.php?idxno=1298042,2016-03-03 18:03:00
"현대엘리, 신임 대표이사에 장병우 고문 내정","장병우 신임 대표이사 사장은 서울대 영어영문학과를 졸업하고, 금성사(현 LG전자) 해외영업관리담당 상무, LG산전 빌딩설비사업본부 부사장, LG-<b>오티스엘리베이터</b> 대표이사 사장을 거쳐 2014년부터 현대엘리베이터... ",http://news.einfomax.co.kr/news/articleView.html?idxno=213283,http://news.einfomax.co.kr/news/articleView.html?idxno=213283,2016-03-03 18:02:00
"현대엘리베이터, 장병우 대표이사 사장 내정","장병우 신임 대표이사 사장은 1946년생으로 서울대 영어영문학과를 졸업하고 금성(현 LG전자) 해외영업관리담당 상무, LG산전 빌딩설비사업본부 부사장, LG-<b>오티스엘리베이터</b> 대표이사 사장을 역임했으며 지난... ",http://sbscnbc.sbs.co.kr/read.jsp?pmArticleId=10000788567,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=374&aid=0000090297,2016-03-03 18:01:00
"현대엘리베이터, 신임 사장에 장병우 고문 내정","장병우 신임 대표이사 사장은 1946년생으로 서울대 영어영문학과를 졸업하고 럭키금성상사(현 LG상사) 해외영업관리담당 상무, LG 산전 빌딩설비사업본부 부사장, LG-<b>오티스엘리베이터</b> 대표이사 사장을 역임했으며, 2014년... ",http://www.ajunews.com/view/20160303175730913,http://www.ajunews.com/view/20160303175730913,2016-03-03 18:01:00
"현대엘리베이터, 신임 사장에 장병우 고문 내정","장 신임 대표이사 사장은 1946년 생으로 서울대 영어영문학과를 졸업하고 금성(現 LG전자) 해외영업관리담당 상무, LG 산전 빌딩설비사업본부 부사장, LG-<b>오티스엘리베이터</b> 대표이사 사장을 역임했으며 2014년 1월부터... ",http://www.fnnews.com/news/201603031748155192,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=014&aid=0003611782,2016-03-03 17:58:00
"현대엘리베이터, 신임 사장에 장병우 고문 선임","장병우 신임 대표이사 사장은 1946년 생으로 서울대 영어영문학과를 졸업하고 럭키금성상사(현 LG상사) 해외영업관리담당 상무, LG산전 빌딩설비사업본부 부사장, LG-<b>오티스엘리베이터</b> 대표이사 사장을 역임했다.... ",http://www.bizwatch.co.kr/pages/view.php?uid=21546,http://www.bizwatch.co.kr/pages/view.php?uid=21546,2016-03-03 17:58:00
"현대엘리베이터, 신임 사장에 장병우 고문 내정","장병우 신임 대표이사 사장은 1946년 생으로 서울대 영어영문학과를 졸업하고 금성(現 LG전자) 해외영업관리담당 상무, LG 산전 빌딩설비사업본부 부사장, LG-<b>오티스엘리베이터</b> 대표이사 사장을 역임했으며, 2014년... ",http://www.ksg.co.kr/news/news_view.jsp?bbsID=news&bbsCategory=KSG&categoryCode=search&pNum=107282,http://www.ksg.co.kr/news/news_view.jsp?bbsID=news&bbsCategory=KSG&categoryCode=search&pNum=107282,2016-03-03 17:57:00
현대엘리베이터 사장에 장병우 고문 내정,"장 신임 사장은 서울대 영어영문학과를 졸업하고 금성(현 LG전자) 해외영업관리담당 상무, LG 산전 빌딩설비사업본부 부사장, LG-<b>오티스엘리베이터</b> 대표이사 사장 등을 지냈으며 2014년 1월부터 현대엘리베이터... ",http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=AKR20160303187000003&did=1195m,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0008230033,2016-03-03 17:56:00
"현대엘리베이터, 신임 사장에 장병우 고문 내정","장병우 신임 대표이사 사장은 1946년 생으로 서울대 영어영문학과를 졸업하고 금성사(현 LG전자) 해외영업관리담당 상무, LG산전 빌딩설비사업본부 부사장, LG-<b>오티스엘리베이터</b> 대표이사 사장을 역임했으며, 2014년... ",http://view.asiae.co.kr/news/view.htm?idxno=2016030317512022609,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=277&aid=0003699688,2016-03-03 17:56:00
현대엘리베이터 신임 대표에 장병우 고문 내정,"장병우 신임 대표이사 사장은 1946년생으로 서울대 영어영문학과를 졸업하고 금성(현 LG전자) 해외영업관리담당 상무, LG 산전 빌딩설비사업본부 부사장, LG-<b>오티스엘리베이터</b> 대표이사 사장을 역임했다. 2014년... ",http://news.mtn.co.kr/newscenter/news_viewer.mtn?gidx=2016030317415425947,http://news.mtn.co.kr/newscenter/news_viewer.mtn?gidx=2016030317415425947,2016-03-03 17:56:00
"현대엘리베이터, 장병우 고문을 대표이사 사장에 내정","장병우 신임 대표이사 사장은 1946년생으로 서울대 영어영문학과를 졸업하고 금성(현 LG전자) 해외영업관리담당 상무, LG산전 빌딩설비사업본부 부사장, LG-<b>오티스엘리베이터</b> 대표이사 사장을 역임했으며 지난 2014년... ",http://www.edaily.co.kr/news/newspath.asp?newsid=03896646612579712,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0003491784,2016-03-03 17:54:00
"현대엘리베이터, 신임 사장에 장병우 고문 내정","장병우 신임사장 &lt;사진=현대엘리베이터&gt; 장 신임 대표이사 사장은 1946년 생으로 서울대 영어영문학과를 졸업하고 금성(現 LG전자) 해외영업관리담당 상무, LG 산전 빌딩설비사업본부 부사장, LG-<b>오티스엘리베이터</b>... ",http://www.newspim.com/news/view/20160303000451,http://www.newspim.com/news/view/20160303000451,2016-03-03 17:48:00
"오텍, 2015년 영업이익 113억원 달성",지난 1월 세계 최대의 엘리베이터 전문기업인 <b>오티스 엘리베이터</b> 코리아와 조인트벤처를 설립하고 자동차 파킹시스템 사업에 진출했다. 향후 오텍이 보유한 최상의 특수목적차량 기술력과의 시너지 창출을 통해... ,http://www.todayenergy.kr/news/articleView.html?idxno=111852,http://www.todayenergy.kr/news/articleView.html?idxno=111852,2016-03-03 09:17:00
부품소재가 미래다③] ‘이종교배가 답’ 신재생 하이브리드 시스템,"한전, GS파워, 현대그린파워, <b>오티스 엘리베이터</b>, MIT, D액시온 파워, LG전자도 유관사업을 진행 중이다. 자기 발전형 기반 전력설비 진단 SoC 및 플랫폼은 설치 후 유지보수와 교체가 필요없다. 멘토 그래픽, 이베이, 덴소... ",http://www.ekn.kr/news/article.html?no=204106,http://www.ekn.kr/news/article.html?no=204106,2016-03-02 21:56:00
"오텍, 영업이익 113억원… 전년比 13.6% 증가","오텍은 지난 1월, 세계 최대의 엘리베이터 전문기업인 <b>오티스 엘리베이터</b> 코리아와 조인트벤처를 설립하고 자동차 파킹시스템 사업 진출에 나섰다. 향후 오텍이 보유한 최상의 특수목적차량 기술력과의 시너지 창출을... ",http://www.snmnews.com/news/articleView.html?idxno=352320,http://www.snmnews.com/news/articleView.html?idxno=352320,2016-03-02 19:23:00
"오텍그룹, 지난해 영업익 113억원 기록...캐리어에어컨·냉장 매출 호조 영향",오텍은 지난 1월 세계 최대 엘리베이터 전문기업인 <b>오티스 엘리베이터</b> 코리아와 조인트벤처를 설립하고 자동차 파킹시스템 사업 진출에 나섰다. 지난 1월 공개한 국내 최초 음압구급차 역시 지속적인 수요 증대도... ,http://www.etnews.com/20160302000213,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=030&aid=0002456948,2016-03-02 14:48:00
"오텍, 지난해 영업이익 113억원… 전년 대비 13.6% ↑",지난 1월 <b>오티스 엘리베이터</b> 코리아와 조인트벤처를 설립하고 자동차 파킹시스템 사업 진출에 나섰다. 오텍은 특수목적차량 기술력과 시너지 창출을 통해 스마트 파킹 시스템 등의 신성장 동력 창출을 기대하고 있다.... ,http://news1.kr/articles/?2589998,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=421&aid=0001919312,2016-03-02 14:43:00
"(주)오텍, 지난해 영업익 113억원...13.6%↑",오텍은 지난 1월 세계 최대의 엘리베이터 전문기업인 <b>오티스 엘리베이터</b> 코리아와 조인트벤처를 설립하고 자동차 파킹시스템 사업 진출에 나섰으며 같은달 공개한 국내 최초의 음압구급차 역시 지속적인 수요 증대가... ,http://www.dailian.co.kr/news/view/559576/?sc=naver,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=119&aid=0002122914,2016-03-02 14:33:00
오텍 사상 최대 실적...&quot;캐리어냉장·에어컨이 효자&quot;,"오텍은 지난 1월 엘리베이터업체 '<b>오티스 엘리베이터</b> 코리아'와 조인트벤처를 설립하고 자동차 주차시스템 사업 진출에 나섰다. 향후 오텍이 보유한 최상의 특수목적차량 기술력과의 시너지 창출을 통해, 스마트 파킹... ",http://www.newspim.com/news/view/20160302000281,http://www.newspim.com/news/view/20160302000281,2016-03-02 13:53:00
"[더벨]오텍, 매출 5644억 기록…최대 매출·흑자 달성",오텍은 지난 1월 세계 최대 엘리베이터 전문 기업인 <b>오티스 엘리베이터</b> 코리아와 조인트벤처를 설립했다. 이는 자동차 파킹시스템 사업에 진출하기 위한 밑준비로 스마트파킹 시스템 등의 신성장 동력을 창출하기... ,http://www.mt.co.kr/view/mtview.php?type=1&no=2016030211399673489&outlink=1,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=008&aid=0003640166,2016-03-02 11:42:00
"롯데월드타워, 세계최장 엘리베이터 들어선다",시공은 <b>오티스 엘리베이터</b> 코리아가 맡았다. 현재 엘리베이터 작업의 마지막 단계인 권상기를 설치 중이다. 권상기란 엘리베이터를 올리거나 내리는 데 쓰는 기계다. 오티스는 승강로 설치를 여러 개로 나눠 시공하는... ,http://www.snmnews.com/news/articleView.html?idxno=352139,http://www.snmnews.com/news/articleView.html?idxno=352139,2016-02-28 21:37:00
롯데슈퍼타워 더블데크 엘리베이터 막바지 작업 '한창',롯데월드타워 최상부에 <b>오티스 엘리베이터</b>의 특수 권상기가 설치되고 있다. [전기신문] 국내 최고층인 롯데슈퍼타워에 설치될 더블데크 엘리베이터의 막바지 작업이 한창이다. <b>오티스 엘리베이터</b> 코리아(대표 조익서... ,http://www.electimes.com/article.php?aid=1456216623131631011,http://www.electimes.com/article.php?aid=1456216623131631011,2016-02-26 15:01:00
"롯데월드 121층 엘리베이터, 세계 최장 기록 수립","승객용 엘리베이터를 최초로 개발한 것으로 유명한 <b>오티스 엘리베이터</b>는 롯데월드타워에 들어서는 엘리베이터의 안전성을 위해 부르즈 할리파를 담당한 글로벌 전문가를 비롯, 전 세계의 초고층 승강기 전문가들과... ",http://www.joseilbo.com/news/news_read.php?uid=287896&class=17&grp=,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=123&aid=0002129635,2016-02-25 15:00:00
"<b>오티스 엘리베이터</b> 코리아, 롯데월드타워에 세계에서 가장 긴 엘리베이터 건설",[시사위크=정소현 기자] <b>오티스 엘리베이터</b> 코리아가 지난 18일부터 잠실에 공사 중인 123층(555m) 롯데월드타워 최상부를 수직 이동할 수 있는 전망대용 엘리베이터의 마지막 작업인 권상기 설치에 들어갔다. 권상기는... ,http://www.sisaweek.com/news/articleView.html?idxno=64423,http://www.sisaweek.com/news/articleView.html?idxno=64423,2016-02-24 12:19:00
롯데월드타워에 세계서 가장 긴 엘리베이터 들어선다,23일 롯데건설에 따르면 <b>오티스 엘리베이터</b> 코리아는 지난 18일부터 123층(555m) 롯데월드타워 최상부를 수직 이동할 수 있는 전망대용 엘리베이터의 마지막 작업인 권상기 설치에 들어갔다. 이번에 설치되는... ,http://news.kukinews.com/article/view.asp?arcid=0010383426&code=41141511&cp=nv,http://news.kukinews.com/article/view.asp?arcid=0010383426&code=41141511&cp=nv,2016-02-24 05:31:00
"롯데월드타워, 세계 최장길이 엘리베이터 설치",롯데건설은 <b>오티스 엘리베이터</b> 코리아가 지난 18일부터 잠실에 공사 중인 123층(555m) 롯데월드타워 최상부를 수직 이동할 수 있는 전망대용 엘리베이터의 마지막 작업인 권상기 설치에 들어갔다고 23일 밝혔다.... ,http://www.mediapen.com/news/view/124606,http://www.mediapen.com/news/view/124606,2016-02-23 23:58:00
"오티스, 롯데월드타워에 세계 최장 엘리베이터 설치",ⓒ <b>오티스 엘리베이터</b> 코리아 [프라임경제] '<b>오티스 엘리베이터</b> 코리아'가 설치 중인 롯데월드타워 전망대용 엘리베이터 공사가 막바지에 접어들었다. 엘리베이터는 지하 2층부터 전망대 121층까지 총 496m를 운행하게... ,http://www.newsprime.co.kr/news/article.html?no=329312,http://www.newsprime.co.kr/news/article.html?no=329312,2016-02-23 19:57:00
세계 최장 496m 운행 엘리베이터,<b>오티스 엘리베이터</b> 코리아가 23일 서울 송파구에 123층(555m) 국내 최고층으로 지어지는 롯데월드타워 최상부를 수직 이동할 수 있는 전망대용 엘리베이터의 마지막 작업인 권상기 설치를 하고 있다. 권상기는... ,http://www.segye.com/content/html/2016/02/23/20160223003902.html?OutUrl=naver,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=022&aid=0003022216,2016-02-23 19:43:00
"롯데월드타워, 세계 최장길이 엘리베이터 설치",<b>오티스 엘리베이터</b> 코리아가 지난 18일부터 잠실에 공사 중인 123층(555m) 롯데월드타워 최상부를 수직 이동할 수 있는 전망대용 엘리베이터의 마지막 작업인 권상기(엘리베이터를 올렸다 내렸다 잡아당기는 기계) 설치에... ,http://www.ikld.kr/news/articleView.html?idxno=52249,http://www.ikld.kr/news/articleView.html?idxno=52249,2016-02-23 18:17:00
"세계 최장 엘리베이터, 롯데월드타워에 설치",[출처=<b>오티스엘리베이터</b>] 잠실 롯데월드타워에 세계에서 가장 긴 엘리베이터가 설치된다. <b>오티스엘리베이터</b>코리아는 롯데월드타워 최상부를 수직 이동할 수 있는 전망대용 엘리베이터의 마지막 작업인 권상기 설치에... ,http://www.econovill.com/news/articleView.html?idxno=282462,http://www.econovill.com/news/articleView.html?idxno=282462,2016-02-23 17:23:00
"롯데건설, 롯데월드타워에 세계 최장 엘리베이터 설치","ⓒ <b>오티스 엘리베이터</b> (시사오늘, 시사ON, 시사온=최준선 기자) 롯데건설은 잠실 제2롯데월드 월드타워에 총 496m길이의 세계에서 가장 긴 엘리베이터를 설치한다고 23일 밝혔다. 롯데건설에 따르면 지난 18일부터... ",http://www.sisaon.co.kr/news/articleView.html?idxno=41557,http://www.sisaon.co.kr/news/articleView.html?idxno=41557,2016-02-23 16:58:00
롯데월드타워에 세계 최장 엘리베이터 설치된다,<b>오티스 엘리베이터</b> 코리아는 롯데월드타워 최상부를 수직 이동할 수 있는 전망대용 엘리베이터의 마지막 작업에 들어갔다고 23일 밝혔다. 이번에 설치되는 전망대용 엘리베이터는 지하 2층부터 전망대 121층까지 총 496m의... ,http://www.sisapress.com/news/articleView.html?idxno=74833,http://www.sisapress.com/news/articleView.html?idxno=74833,2016-02-23 16:30:00
[포토]&quot;1분안에 121층까지&quot; 496m 세계 최장 길이 엘리베이터,<b>오티스엘리베이터</b>코리아는 지난 18일부터 잠실에서 공사 중인 롯데월드타워 최상부를 수직 이동할 수 있는 전망대용 엘리베이터의 마지막 작업인 권상기 설치에 들어갔다고 23일 밝혔다. 엘리베이터 1대 당 정격하중은... ,http://www.edaily.co.kr/news/newspath.asp?newsid=03670326612553472,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0003484517,2016-02-23 16:28:00
"오티스, 잠실 롯데월드타워에 세계 최장 길이 엘리베이터 설치",<b>오티스엘리베이터</b>코리아는 지난 18일부터 잠실에서 공사 중인 롯데월드타워 최상부를 수직 이동할 수 있는 전망대용 엘리베이터의 마지막 작업인 권상기 설치에 들어갔다고 23일 밝혔다. 엘리베이터 1대 당 정격하중은... ,http://www.edaily.co.kr/news/newspath.asp?newsid=03545686612553472,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0003484478,2016-02-23 16:15:00
"[포토]세계 최장 길이 엘리베이터, 롯데월드타워 설치",<b>오티스 엘리베이터</b> 코리아가 지난 18일부터 잠실에 공사 중인 롯데월드타워 최상부를 수직 이동할 수 있는 전망대용 엘리베이터의 마지막 작업인 권상기 설치에 들어갔다고 23일 밝혔다. 엘리베이터 한 대 당... ,http://www.edaily.co.kr/news/newspath.asp?newsid=03555526612553472,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0003484481,2016-02-23 16:15:00
롯데월드에 세계 최장 엘리베이터 설치…‘1분 123층’,<b>오티스 엘리베이터</b> 코리아는 18일부터 잠실에 공사 중인 123층(555m) 롯데월드타워 최상부를 수직 이동할 수 있는 전망대용 엘리베이터 공사의 마무리 작업에 들어갔다. 이번에 설치되는 전망대용 엘리베이터는 지하... ,http://www.fntimes.com/paper/view.aspx?num=147919,http://www.fntimes.com/paper/view.aspx?num=147919,2016-02-23 15:55:00
잠실 롯데월드타워에 세계 최장 엘리베이터 설치된다,잠실 롯데월드타워에 세계 최장 엘리베이터 설치된다 브릿지경제 권성중 기자 = <b>오티스 엘리베이터</b> 코리아가 지난 18일부터 서울 송파구 잠실에 공사 중인 123층(555m) 높이의 롯데월드타워 최상부를 수직 이동할 수... ,http://www.viva100.com/main/view.php?key=20160223010006282,http://www.viva100.com/main/view.php?key=20160223010006282,2016-02-23 15:50:00
롯데월드타워에 세계 가장 긴 엘리베이터 생긴다,"건설업체는 <b>오티스 엘리베이터</b> 코리아로 마지막 작업인 권상기 설치에 들어갔다. 권상기는 엘리베이터를 올렸다가 내리는 기계를 말한다. 롯데월드타워는 123층, 555미터 높이로 국내에서 가장 높다. 새로 설치되는... ",http://www.moneyweek.co.kr/news/mwView.php?type=1&no=2016022315318028437&outlink=1,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=417&aid=0000163091,2016-02-23 15:48:00
롯데월드타워에 세계 최장 엘리베이터 들어선다,<b>오티스 엘리베이터</b> 코리아는 지난 18일부터 잠실에 위치한 123층(555m) 높이의 롯데월드타워 최상부를 수직 이동할 수 있는 엘리베이터의 권상기(엘리베이터를 위 아래로 잡아당기는 기계) 설치에 들어갔다. 이번에... ,http://www.etoday.co.kr/news/section/newsview.php?idxno=1292996,http://www.etoday.co.kr/news/section/newsview.php?idxno=1292996,2016-02-23 15:33:00
"롯데월드타워, 세계 최장 엘리베이터 설치",시공은 <b>오티스 엘리베이터</b> 코리아(오티스)가 맡았다. 현재 엘리베이터 작업의 마지막 단계인 권상기를 설치 중이다. 권상기란 엘리베이터를 올리거나 내리는 데 쓰는 기계다. 오티스는 승강로 설치를 여러 개로 나눠... ,http://www.newsis.com/ar_detail/view.html?ar_id=NISX20160223_0013914509&cID=10401&pID=10400,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=003&aid=0007056706,2016-02-23 15:28:00
[포토]'1초에 2층간다' 롯데월드타워 초고속 엘리베이터,롯데건설은 <b>오티스 엘리베이터</b>와 함께 롯데월드타워 123층을 수직 이동하는 전망대용 엘리베이터의 마지막 작업인 권상기 설치를 시작했다고 23일 밝혔다. 권상기란 엘리베이터를 승·하강을 주관하는 기계로 이번에... ,http://www.edaily.co.kr/news/newspath.asp?newsid=03201286612553472,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0003484365,2016-02-23 15:15:00
"오티스, 세계 최장 승강기 설치… 롯데월드타워서 기록 갱신","<b>오티스엘리베이터</b>코리아는 롯데월드타워(123층·555m) 지하 2층부터 전망대 121층까지 총 496m의 구간을 운행할 엘리베이터가, 설치 마지막 단계에 들어섰다고 23일 밝혔다. 이 엘리베이터는 지난 18일 착공됐으며 현재... ",http://biz.newdaily.co.kr/news/article.html?no=10098426,http://biz.newdaily.co.kr/news/article.html?no=10098426,2016-02-23 15:12:00
"롯데타워 전망대, 엘리베이터 막바지 공사 &quot;1분에 123층&quot;",23일 롯데건설과 <b>오티스 엘리베이터</b>에 따르면 전망대용 엘리베이터는 지하 2층부터 전망대 121층까지 총 496m의 구간을 운행한다. 전망대로 연결되는 엘리베이터는 한 개의 승강로에서 두 대가 붙어 움직이는 더블데크... ,http://www.mt.co.kr/view/mtview.php?type=1&no=2016022314261343524&outlink=1,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=008&aid=0003635335,2016-02-23 15:11:00
"제2롯데월드에 세계 최장 엘리베이터…&quot;121층, 1분 만에 이동&quot;",전망대용 더블데크 엘리베이터 권상기 설치 …100톤 하중 견디도록 특수 설계 롯데월드타워 최상부에 <b>오티스 엘리베이터</b>의 특수 권상기가 설치되고 있는 모습(자료:롯데건설) [롯데월드타워에 세계에서 가장 긴 구간을... ,http://view.asiae.co.kr/news/view.htm?idxno=2016022314270569426,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=277&aid=0003693127,2016-02-23 14:41:00
롯데월드타워에 세계 최장 엘리베이터 설치,롯데건설은 <b>오티스엘리베이터</b>가 지난 18일부터 롯데월드타워 전망대용 엘리베이터 설치의 마지막 작업에 들어갔다고 23일 밝혔다. 이번에 설치되는 엘리베이터는 지하 2층부터 전망대가 있는 지상 121층까지 총 496m의... ,http://www.finomy.com/news/articleView.html?idxno=33712,http://www.finomy.com/news/articleView.html?idxno=33712,2016-02-23 14:38:00
"123층 롯데월드타워, 엘리베이터 길이도 세계 '최장'",23일 <b>오티스 엘리베이터</b> 코리아는 롯데월드타워 최상부를 수직 이동할 수 있는 전망대용 엘리베이터의 마지막 작업인 권상기 설치에 들어갔다고 밝혔다. 이번에 설치되는 전망대용 엘리베이터는 지하 2층부터 전망대... ,http://www.ebn.co.kr/news/view/817885,http://www.ebn.co.kr/news/view/817885,2016-02-23 14:35:00
롯데월드타워에 세계 최장 엘리베이터…전망대 1분안 도달,잠실 롯데월드타워 최상부에 <b>오티스 엘리베이터</b>의 특수 권상기가 설치되고 있다. /사진제공=롯데건설 ⓒ News1 지상121층 전망대 1분안에 이동…화재시에도 안전 운행  롯데건설은 잠실 제2롯데월드 월드타워에 총 496m... ,http://news1.kr/articles/?2582138,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=421&aid=0001904253,2016-02-23 14:30:00
"<b>오티스 엘리베이터</b> 코리아, 롯데월드타워에 세계에서 가장 긴 엘리베이터 건설",관광객들을 가장 안전하고 편리하게 그리고 가장 빠르게 최상층까지 모실 수 있도록 하겠다”고 말했다. 조원익 기자 wick@sportsworldi.com 사진=롯데월드타워 최상부에 <b>오티스엘리베이터</b>의 특수권상기가 설치되고 있다.,http://www.sportsworldi.com/content/html/2016/02/23/20160223002433.html?OutUrl=naver,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=103&oid=396&aid=0000376683,2016-02-23 14:18:00
롯데월드타워에 세계최장 엘리베이터 들어선다,23일 롯데건설에 따르면 <b>오티스 엘리베이터</b> 코리아는 지난 18일부터 123층(555m) 롯데월드타워 최상부를 수직 이동할 수 있는 전망대용 엘리베이터의 마지막 작업인 권상기 설치에 들어갔다. 권상기란 엘리베이터를... ,http://news.mk.co.kr/newsRead.php?no=143437&year=2016,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0003686583,2016-02-23 14:09:00
롯데월드타워 세계서 가장 긴 엘리베이터 설치,롯데건설은 <b>오티스 엘리베이터</b> 코리아가 지난 18일부터 잠실에 공사 중인 123층(555m) 롯데월드타워 최상부를 수직 이동할 수 있는 전망대용 엘리베이터의 마지막 작업인 권상기 설치에 들어갔다고 23일 밝혔다. 이번에... ,http://www.newsway.co.kr/view.php?tp=1&ud=2016022314053027013,http://www.newsway.co.kr/view.php?tp=1&ud=2016022314053027013,2016-02-23 14:09:00
롯데월드타워에 세계 최장 길이 엘리베이터 다닌다,[이뉴스투데이 김정일 기자] <b>오티스 엘리베이터</b> 코리아는 지난 18일부터 잠실에 공사 중인 123층(555m) 롯데월드타워 최상부를 수직 이동할 수 있는 전망대용 엘리베이터의 마지막 작업인 권상기 설치에 들어갔다고 23일... ,http://www.enewstoday.co.kr/news/articleView.html?idxno=489173,http://www.enewstoday.co.kr/news/articleView.html?idxno=489173,2016-02-23 13:49:00
"<b>오티스 엘리베이터</b>, 세계에서 가장 긴 엘리베이터 건설한다",<b>오티스 엘리베이터</b> 코리아가 지난 18일부터 잠실에 공사 중인 123층(555m) 롯데월드타워 최상부를 수직 이동할 수 있는 전망대용 엘리베이터의 마지막 작업인 권상기 설치에 들어갔다. 롯데월드타워 최상부에 오티스... ,http://www.hkbs.co.kr/?m=bbs&bid=envnews5&uid=383974,http://www.hkbs.co.kr/?m=bbs&bid=envnews5&uid=383974,2016-02-23 13:44:00
"<b>오티스 엘리베이터</b> 코리아, 롯데월드타워에 세계에서 가장 긴 엘리베이터 설치",<b>오티스 엘리베이터</b> 코리아(이하 오티스)가 롯데월드타워에 세계에서 가장 긴 엘리베이터를 설치하며 기술력을 입증시켰다. 오티스는 지난 18일부터 롯데월드타워 최상부를 수직 이동할 수 있는 전망대용 엘리베이터... ,http://www.cnews.co.kr/uhtml/read.jsp?idxno=201602231238389941059,http://www.cnews.co.kr/uhtml/read.jsp?idxno=201602231238389941059,2016-02-23 13:01:00
'1분에 496m 오른다' 롯데월드타워 초고속 엘리베이터 착공,[사진=<b>오티스 엘리베이터</b> 코리아]  국내 최고 높이의 롯데월드 타워를 1분 만에 주파하는 초고속 엘리베이터 공사가 시작됐다. 롯데건설은 <b>오티스 엘리베이터</b>와 함께 롯데월드타워 123층을 수직 이동하는 전망대용... ,http://www.edaily.co.kr/news/newspath.asp?newsid=04460806612553144,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0003483563,2016-02-22 23:18:00
"롯데월드타워, 123층 1분만에 오르는 엘리베이터 착공",롯데건설과 <b>오티스 엘리베이터</b> 코리아에 따르면 이번에 설치되는 전망대용 엘리베이터는 지하 2층부터 전망대 121층까지 총 496ｍ 구간을 운행하는 더블데크 엘리베이터 승강기다. 세계에서 가장 길다. 지하 6층부터... ,http://news.mk.co.kr/newsRead.php?no=141838&year=2016,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0003686340,2016-02-22 22:18:00
